id,uploadSum,0to1rate,1to2rate,2to3rate,3to4rate,4to5rate,5to6rate,6to7rate,7to8rate,8to9rate,9to10rate,10to11rate,11to12rate,12to13rate,13to14rate,14to15rate,15to16rate,16to17rate,17to18rate,18to19rate,19to20rate,20to21rate,21to22rate,22to23rate,23to24rate,caseNumFinish,avgTimeSpan,uploadSumOfType0,avgUploadNumOfType0,avgUploadNumIgnoreUndoOfType0,avgScoreOfType0,avgScoreIgnoreUndoOfType0,uploadSumOfType1,avgUploadNumOfType1,avgUploadNumIgnoreUndoOfType1,avgScoreOfType1,avgScoreIgnoreUndoOfType1,uploadSumOfType2,avgUploadNumOfType2,avgUploadNumIgnoreUndoOfType2,avgScoreOfType2,avgScoreIgnoreUndoOfType2,uploadSumOfType3,avgUploadNumOfType3,avgUploadNumIgnoreUndoOfType3,avgScoreOfType3,avgScoreIgnoreUndoOfType3,uploadSumOfType4,avgUploadNumOfType4,avgUploadNumIgnoreUndoOfType4,avgScoreOfType4,avgScoreIgnoreUndoOfType4,uploadSumOfType5,avgUploadNumOfType5,avgUploadNumIgnoreUndoOfType5,avgScoreOfType5,avgScoreIgnoreUndoOfType5,uploadSumOfType6,avgUploadNumOfType6,avgUploadNumIgnoreUndoOfType6,avgScoreOfType6,avgScoreIgnoreUndoOfType6,uploadSumOfType7,avgUploadNumOfType7,avgUploadNumIgnoreUndoOfType7,avgScoreOfType7,avgScoreIgnoreUndoOfType7,finishRateOfType0,finishRateOfType1,finishRateOfType2,finishRateOfType3,finishRateOfType4,finishRateOfType5,finishRateOfType6,finishRateOfType7,userAbility,userAbilityOfType0,userAbilityOfType1,userAbilityOfType2,userAbilityOfType3,userAbilityOfType4,userAbilityOfType5,userAbilityOfType6,userAbilityOfType7,likeDegreeOfType0,likeDegreeOfType1,likeDegreeOfType2,likeDegreeOfType3,likeDegreeOfType4,likeDegreeOfType5,likeDegreeOfType6,likeDegreeOfType7,delayDegree
127,0.7399386401531297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04291044776119403,0.048507462686567165,0.022388059701492536,0.011194029850746268,0.013059701492537313,0.061567164179104475,0.1082089552238806,0.1921641791044776,0.09888059701492537,0.08768656716417911,0.1082089552238806,0.1044776119402985,0.08395522388059702,0.016791044776119403,0.0,0.19786743986645192,-0.6127124277262737,1.885948078431892,2.211406638807455,2.410421436634462,0.24362853687208064,0.26409642304804115,0.5156364102489679,0.6155468886522669,0.49535778163664645,0.3311278299480009,0.15592462277588703,-0.2291015280546991,-0.2016358648645991,-0.12050529435902409,-0.4180072570389958,-0.07366128730001588,0.3087528408897556,0.30357399664758117,0.40159619950452385,-0.008556772339484502,0.25399425388582864,0.7219443480906805,0.6809399079189332,0.9222411051468522,-0.1537476075423146,0.15218516417524472,0.7721496106324396,0.6670224389579732,0.7167216153732696,0.27537235460376497,0.361301674872062,0.33242640436188914,0.3719079272883925,0.34917650375468845,0.29609389564480537,0.22549279247709852,1.3786852180975735,1.3158137654222966,1.2112073336131775,0.4850757779502539,0.2638000863479329,0.9285714285714286,0.9565217391304348,0.6,0.7419354838709677,0.8571428571428571,0.9,0.9666666666666668,1.0,0.14994863821899865,0.14825942805797548,0.379629711018121,-0.2943672006370273,-0.015284369404444135,-0.09030979546813345,0.21026947456434333,0.410261417363306,0.5971133902579611,1.4247427627834566,0.715073897173095,-0.04065263998629241,0.5063149892592428,0.5580618618479147,0.9206763056761349,0.5377130044259714,1.1412951730375536,-0.6679507970498199
128,-0.008743505524743542,0.2225609756097561,0.021341463414634148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021341463414634148,0.054878048780487805,0.08841463414634146,0.03353658536585366,0.01524390243902439,0.06402439024390244,0.07621951219512195,0.11585365853658534,0.07926829268292683,0.03048780487804878,0.042682926829268296,0.036585365853658534,0.036585365853658534,0.06097560975609756,0.6215008705077293,1.2657914601308213,-0.16070623312533802,-0.18268303920104031,-0.2601166374493187,0.5304846750212543,0.26409642304804115,-0.07312048809006605,0.06412839795971276,-0.09086767666102717,0.5653191860653982,0.30910143507808263,-0.0008984373649204054,-0.1446731133668203,-0.2928815945924937,0.9009739217039374,0.4867135947322194,-0.15766910865781206,-0.13745281159365993,-0.3078183111017315,0.7734621870077437,0.43919313398522447,-0.15227372843287976,-0.16546449311024164,-0.2736110344156311,0.43958278799767514,0.2640121941336228,0.0037585342557200276,-0.01367142518666771,-0.11514400297685198,0.6221476795307591,0.361301674872062,0.030950989035616747,-0.041318297565168687,-0.12153641752501297,0.506070987336377,0.35281956139171416,0.4363296898794147,0.5784658432822058,0.45444466125876126,0.4850757779502539,0.2638000863479329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7264163045805258,0.5827056487151203,0.5921878050736594,0.9729975263451484,0.8147299437316482,0.2976477482144168,0.8063940097267185,0.3986029008003655,0.33905723316218717,0.2270789717934982,0.3283316727116865,0.6339273728643284,0.402865821344314,0.21139404292341885,0.4582539451276202,0.40251771753746224,0.6422378950476936,1.3296275906383588
129,-0.7322296174538422,0.05511811023622047,0.05511811023622047,0.03937007874015748,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.03937007874015748,0.03937007874015748,0.03937007874015748,0.03937007874015748,0.015748031496062992,0.0,0.015748031496062992,0.03937007874015748,0.11811023622047245,0.015748031496062992,0.0,0.11023622047244094,0.11811023622047245,0.14960629921259844,0.09448818897637797,-1.0730328520573802,-0.6634736021189062,-0.6534193081298565,-0.5387271451612781,-0.45443588995202083,-0.6073780063038016,0.028112420930112948,-0.5815923548374136,-0.629378452881335,-0.4404085247903886,-1.1583291949586463,-0.24593924949928306,-0.49879608977898304,-0.46696236526214774,-0.32934581194957374,-0.9832849050716815,0.4867135947322194,-0.8331767597267031,-0.8312199964544902,-0.4889583099670349,-1.8070831346163188,-0.980664946776806,-0.4701712108050835,-0.4732479116663055,-0.4022325019348628,-0.5237008936808867,-0.2912390886128053,-0.6714942298329123,-0.6722414524770233,-0.3817264212126053,-1.6704225241532575,-0.24747744242361008,-0.5719998416169281,-0.5889512199005494,-0.3787230426300092,-1.1193780839083622,-0.48062772632960016,-0.6911313885244539,-0.7108632049292374,-0.5951435555879836,-1.0906887904023383,-1.0129431927256727,0.75,0.5666666666666667,0.2857142857142857,0.03448275862068965,0.8285714285714286,0.3888888888888889,0.625,0.7169811320754716,-1.2515015521987278,-0.6326554792167375,-1.1495343046375464,-1.136060487029174,-1.8212550765871627,-0.30305735481135565,-1.6989286805421644,-0.7809213258364085,-0.7653176757199439,-0.6967076795377225,-0.7640433048055468,-0.7728176849810855,-1.710869275173228,-0.30087347876060033,-1.1033693687343298,-0.5704671663940875,-0.7675780640029245,-1.5106476812053047
130,-0.08433160677106728,0.06514657980456026,0.02931596091205212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0781758957654723,0.0781758957654723,0.0781758957654723,0.02931596091205212,0.035830618892508145,0.009771986970684038,0.0,0.05863192182410424,0.0488599348534202,0.013029315960912051,0.04234527687296417,0.07166123778501629,0.09446254071661238,0.13680781758957655,0.13029315960912052,0.4289402202162396,0.5047035006887783,-0.5397162908211214,-0.4826019658966101,-0.5205871248465578,0.24362853687208064,0.26409642304804115,-0.28721390566789656,-0.2022872773187125,-0.3040405705874538,0.40919161532046683,0.30910143507808263,-0.29133873460645693,-0.26459469546740727,-0.32934581194957374,0.06437053965086978,-0.0056037578772007105,-0.2863372326709342,-0.28837250534489456,-0.38445446446782133,0.24077977260108321,0.025063634661534443,0.45702977944717743,0.42445372578888024,0.3221564574963642,0.43958278799767514,0.2640121941336228,-0.2058026683924762,-0.2567763766668967,-0.28001826967687615,-0.019386671584179997,-0.08588792363525247,-0.3400956759813339,-0.3182447728597018,-0.34763454948544936,0.22785134084504602,0.26710136160455306,0.38584635801058476,0.3436679015951381,0.21346436894478543,0.4265333504225607,0.15170961548635345,0.9285714285714286,0.9565217391304348,0.8,0.9032258064516128,1.0,0.9,0.9333333333333332,1.0,0.39855777544409177,0.25181914526296273,0.4449051902936297,0.22600275805832276,0.3911500847878202,0.5440412861099079,0.1659612841463237,0.29667460840573345,0.5793097569547532,-0.316693834002519,0.07129128959259104,0.02459977968381459,0.14903098856561683,0.5993888080483493,0.08181878982263192,0.039514018319589575,0.5933373019525581,0.9342750584808004
131,-0.5666556813904664,0.023121387283237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023121387283237,0.06358381502890173,0.17341040462427745,0.046242774566473986,0.02890173410404624,0.03468208092485549,0.07514450867052024,0.017341040462427744,0.017341040462427744,0.046242774566473986,0.0057803468208092465,0.05202312138728324,0.04046242774566474,0.12716763005780346,0.2254335260115607,-0.4183266410663152,-0.6200131193834783,-0.19860723889491635,-0.4896176133046936,-0.4610510134414745,-0.1388463139934848,0.26409642304804115,-0.28721390566789656,-0.39947618178060396,-0.43112441119743905,0.08652796911427543,0.30910143507808263,-0.5195418252962356,-0.4954437410110372,-0.3061413099950683,-1.2093959642847558,0.4867135947322194,-0.38283832568077575,-0.4373876093213788,-0.4579942075968975,0.17116187049186588,0.43919313398522447,-0.6556114088555357,-0.6527882391573425,-0.5236739783452483,-0.5027599440791783,0.2640121941336228,-0.7879171201930213,-0.7944370630094135,-0.4580075348644022,-2.074993736568084,0.361301674872062,-0.5951902581804874,-0.5627935298681825,-0.28058093682071206,-0.8334344255737879,0.28042530549183076,-0.32092028815303436,-0.2860848935823874,-0.4098230036567767,0.40750706147606053,0.2638000863479329,0.8333333333333334,0.8666666666666667,0.2,0.7714285714285715,0.7428571428571429,0.2222222222222222,0.5862068965517241,0.98,-0.7361419561775904,-0.27890066818393155,-0.09640306620187139,-1.2998518526494949,0.08742652029874387,-0.616110016559418,-2.1095774860522556,-0.8559552569082182,0.33342467558914585,0.025726415477270018,-0.017016098715047036,-0.9419065589137918,0.0289230888536676,-0.47016005478418416,-1.554689754605395,-0.5026797261391097,0.05076141761288121,-0.7185428966916123
132,-0.40468117871977266,0.004587155963302753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01834862385321101,0.08256880733944955,0.03669724770642202,0.041284403669724766,0.041284403669724766,0.01834862385321101,0.07339449541284404,0.09174311926605504,0.0871559633027523,0.10550458715596332,0.1834862385321101,0.15137614678899086,0.05504587155963303,0.009174311926605505,0.6215008705077293,-0.6562385068799942,-0.4260132735123864,-0.44050808144810905,-0.5205871248465578,0.5304846750212543,0.26409642304804115,-0.47454564604849825,-0.36337582516148104,-0.4905668527730773,0.5653191860653982,0.30910143507808263,-0.04238990839942562,-0.17465350889196699,-0.3194010253976428,0.9009739217039374,0.4867135947322194,-0.3024207481725744,-0.286239364797174,-0.4332229257007877,0.7734621870077437,0.43919313398522447,-0.4171882970763829,-0.42195067524029495,-0.5326403787251947,0.43958278799767514,0.2640121941336228,-0.39207929296865063,-0.4072699180594193,-0.4973525303269079,0.6221476795307591,0.361301674872062,-0.27052442629065565,-0.3225717490361791,-0.40729933430834225,0.506070987336377,0.35281956139171416,-0.5228536156283541,-0.45855839916901087,-0.6098849631279661,0.4850757779502539,0.2638000863479329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7264163045805258,0.5827056487151203,0.5921878050736594,0.9729975263451484,0.8147299437316482,0.2976477482144168,0.8063940097267185,0.3986029008003655,0.33905723316218717,-0.08977512830725483,-0.11538573260061469,0.5868321854492917,0.2613875485350363,-0.004787788565083813,0.0026167312546076186,0.1670499552111259,-0.1331472232225214,-1.1668252209133292
133,0.6715494056921701,0.0,0.009671179883945842,0.015473887814313346,0.0,0.0,0.0,0.0,0.0,0.0,0.005802707930367505,0.07930367504835589,0.10058027079303676,0.1528046421663443,0.04061895551257253,0.11411992263056092,0.06769825918762089,0.032882011605415866,0.13346228239845262,0.08897485493230174,0.04448742746615087,0.052224371373307536,0.03868471953578337,0.015473887814313346,0.007736943907156673,-0.6686554864452519,-0.15719611071371606,-0.9187263485169048,-0.9035408103816204,-0.22290656782114165,-2.9117889827688312,0.26409642304804115,-0.6886390636263288,-0.5913780774927844,3.5597181318290305,-2.6991663840558977,0.30910143507808263,-0.4780503542617304,-0.44447706861828773,0.15794872909504215,-1.5485625531043672,-1.194411051364486,0.7108407284307622,0.7552665076274252,0.7825051436067297,0.07956203068840971,0.15817955550107193,-0.0198164441111282,0.04205614515861923,1.1035616461635462,-1.2705947628084664,0.152190755247189,0.8420033448485049,0.9163014844440492,1.0104039029326874,0.024923508823157917,0.035773952429237435,1.2600430669042657,1.3238426861133508,1.536865467055163,0.08611680395323562,0.21606117996490357,1.9844852005235327,1.8479614071406154,2.096095940119492,-0.028457854263156696,-0.062034330863212535,0.14285714285714285,0.09090909090909093,0.14285714285714285,0.8,0.5454545454545454,0.8888888888888888,0.9,0.9074074074074074,-1.0201407148392452,-2.982163598033691,-2.7378963622473167,-1.4376888785269604,0.12156516913457195,-1.1905632272270608,0.12021306813173124,0.20503050117455351,0.08325129560843464,-2.0764130018586324,-1.8477231672945988,-1.098515100437064,0.7387881216750422,-0.23629233217554574,0.8793647494236152,0.9051477961944249,1.2127798177200424,0.3764943951083014
134,0.8047284412214072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018050541516245487,0.09025270758122744,0.09747292418772564,0.11913357400722024,0.007220216606498195,0.02888086642599278,0.07220216606498195,0.11732851985559567,0.034296028880866435,0.04332129963898917,0.02888086642599278,0.02527075812274368,0.05956678700361012,0.16425992779783394,0.0631768953068592,0.030685920577617324,0.6215008705077293,1.4950187982780203,1.3932350034273737,1.6641861409769418,1.6057025681921286,0.5304846750212543,0.26409642304804115,0.8100148594184848,0.9154194161749596,0.7050550305534031,0.5653191860653982,0.30910143507808263,0.4347620084973844,0.4699249948986879,0.2507667369130641,0.9009739217039374,0.4867135947322194,1.2576802554865312,1.2474886890139616,0.8594784061518496,0.7734621870077437,0.43919313398522447,0.45702977944717743,0.42445372578888024,0.3221564574963642,0.43958278799767514,0.2640121941336228,0.8652879229205268,0.755003278541294,0.631286768083257,0.6221476795307591,0.361301674872062,0.773044319069518,0.8240769377302476,0.7577340956544614,0.506070987336377,0.35281956139171416,0.38584635801058476,0.3436679015951381,0.21346436894478543,0.4850757779502539,0.2638000863479329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.759537263115412,0.5553877685417002,0.6089407467400064,0.877792699677563,0.7463800378745636,0.5440412861099079,0.6901025798220629,0.5563303973601588,0.5971133902579611,1.2921998290527439,0.9713796392657129,1.0219699682573642,1.1996979464792439,0.5993888080483493,1.0784061165221819,0.8249714902051993,0.6104218329127581,1.4251125651104857
135,-1.0489797560098655,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.0,0.0,0.0,0.0,0.02564102564102564,0.1794871794871795,0.05128205128205128,0.2307692307692308,0.20512820512820512,0.1282051282051282,-2.690542314505894,-0.6625034172581074,-0.4639142792819647,-0.6615009748027394,-0.22290656782114165,-1.8121737865303322,0.26409642304804115,-0.47454564604849825,-0.5457776270265237,-0.3484515901554595,-0.8710544647879721,0.30910143507808263,-0.5817790318479935,-0.5584025716138453,-0.39895931781309035,-1.5611242786162045,0.4867135947322194,-0.8492602752283434,-0.8483218991215609,-0.906973691963889,-1.8616016977492214,-3.110452067919852,-1.3708807441929942,-1.3453009309084858,-1.465146018239622,-3.2250833923012006,-4.767952555755885,-0.9043400105531303,-0.9166326735418037,-0.9919753304269803,-2.845605569739182,-4.3736470152053855,-1.0358081728881163,-1.0305545751528602,-0.45126285996731597,-2.4263677069769414,0.35281956139171416,-1.381070257398463,-1.3864221950464153,-1.5621798902108275,-3.3933600457594144,-7.162193608231689,0.4166666666666667,0.6,0.06666666666666668,0.0,0.0,0.0,0.06896551724137931,0.0,-2.553267063371677,-1.8888068990167264,-1.0022351582126166,-1.612482159809619,-1.9046899715772627,-3.252257301882476,-2.882419509677871,-2.46671361843894,-3.4617453486117578,-0.7885157056531608,-0.5276006177443642,-1.4434862193280151,-2.078351168743485,-3.425536809228842,-2.9583821416385714,-1.9807228463627682,-3.891270873625312,-1.4208531218061704
136,-0.40828061211245475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027649769585253458,0.06451612903225806,0.10138248847926268,0.10138248847926268,0.06451612903225806,0.04147465437788018,0.009216589861751152,0.02304147465437788,0.03686635944700462,0.018433179723502304,0.059907834101382486,0.05069124423963134,0.18433179723502305,0.08294930875576037,0.07373271889400923,0.05069124423963134,0.009216589861751152,0.024562854604111176,-0.6358603688106325,-0.5397162908211214,-0.4826019658966101,-0.47097369867565514,-0.043227601277093575,0.26409642304804115,-0.6083540320346423,-0.5058772328685456,-0.5112919952381465,-0.08757792795886124,0.30910143507808263,-0.4780503542617304,-0.44447706861828773,-0.3432685131222771,-0.7948590223941195,0.4867135947322194,-0.5115064496938978,-0.5011532749800278,-0.46805754086719215,-0.10489244124457786,0.43919313398522447,-0.28473101275463136,-0.22997465407022485,-0.18339736622505937,-0.004619173250673529,0.2640121941336228,-0.5783559175448251,-0.5744849640511113,-0.5648010939769178,-0.14846415364033913,0.361301674872062,0.19328390498053263,0.22911771346464885,0.15323561784357273,0.506070987336377,0.35281956139171416,-0.32092028815303436,-0.36759136035750056,-0.5165227153747444,0.43120861373206476,0.1606612850343283,0.8571428571428571,0.8181818181818182,0.35714285714285715,0.6666666666666666,0.8787878787878788,0.7777777777777778,1.0,1.0,-0.10469840388743105,-0.06340648040487076,-0.07972776729186803,-0.838297461902689,-0.19307391437317883,0.08886776682707297,-0.22053328949202486,0.5743586532029856,0.4378372890038527,-0.37829788802138736,-0.46913837652806956,-0.6391365506705786,-0.20409201169544489,-0.004068161088513014,-0.47480037130977254,0.5098801313540117,0.05689255741075554,-0.8547277199724733
137,-0.20671234212225809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.10989010989010987,0.1282051282051282,0.02564102564102564,0.02197802197802198,0.040293040293040296,0.09523809523809523,0.10622710622710622,0.0695970695970696,0.040293040293040296,0.08424908424908427,0.10256410256410256,0.04395604395604396,0.01831501831501832,0.01831501831501832,0.6022448054785804,-0.16064472321083012,0.3320068418791804,0.29613489640065876,0.2236142677169825,0.5304846750212543,0.26409642304804115,-0.046358810892837235,0.09262867950112566,-0.06422106492022386,0.5653191860653982,0.30910143507808263,0.06133876918683742,-0.09970252007910026,-0.25310244838477003,0.9009739217039374,0.4867135947322194,-0.3024207481725744,-0.286239364797174,-0.41688669238137044,0.685626724182512,0.43919313398522447,-0.2052566421615804,-0.21676172953625245,-0.32541690327754397,0.43958278799767514,0.2640121941336228,-0.2523718245365198,-0.26835280292786,-0.3624554030268883,0.6221476795307591,0.361301674872062,-0.10819151034573973,-0.17112758285948118,-0.2534269945019342,0.506070987336377,0.35281956139171416,-0.38823139731147427,-0.3130111370705944,-0.46050536672281134,0.4850757779502539,0.2638000863479329,1.0,1.0,1.0,0.9666666666666668,1.0,1.0,1.0,1.0,0.7083868800162132,0.5827056487151203,0.5921878050736594,0.9729975263451484,0.7179857658367473,0.2976477482144168,0.8063940097267185,0.3986029008003655,0.33905723316218717,0.6600597691278756,0.35298080304588986,0.7001978658769814,0.2416411526618112,0.17120079249110506,0.18662821335534333,0.3006972946998245,0.006277590306087388,0.37240034681379597
138,0.9775012440701472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016611295681063125,0.024916943521594685,0.041528239202657816,0.0016611295681063125,0.0016611295681063125,0.0132890365448505,0.016611295681063124,0.04983388704318937,0.07142857142857142,0.106312292358804,0.22425249169435216,0.14285714285714285,0.12956810631229235,0.106312292358804,0.0681063122923588,0.6022448054785804,1.408752907333482,-0.04700321581660301,0.06461853193390293,-0.010277598517273227,0.5304846750212543,0.26409642304804115,-0.09988216528729486,0.03562811641829987,-0.1175142884018305,0.5653191860653982,0.30910143507808263,0.2895418598766161,0.38747890720453465,0.1778383021989042,0.8067609803651565,0.3666332628681691,1.740185720535739,1.813304219296859,1.336375524752561,0.5860827941626758,0.18677786367775437,1.1458076579202856,1.2389916617655334,1.1447708600309772,0.35074239574800553,0.14202516989387728,1.074849125568723,1.1606927055088292,1.0252363416983143,0.6221476795307591,0.361301674872062,0.5875209865610427,0.633689985965256,0.6243275350341275,0.4010824414905921,0.35281956139171416,0.5036407990378546,0.4248326221783218,0.2967661983866534,0.47789348938782783,0.250048246172784,1.0,1.0,1.0,1.0,1.0,1.0,0.9666666666666668,1.0,0.7223547219323754,0.5695003174466893,0.5964037645670434,0.9319457480370484,0.7122247548356897,0.5383470403627564,0.6173023446333571,0.4450142309270505,0.4708879876484389,0.3407864990880441,0.30320386054963694,0.8826228940000714,1.3100527341953083,0.9076954773596875,1.192948291862818,0.7044020592554217,0.6815246103897235,1.390113422240862
140,-0.4154794788978189,0.018604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02325581395348837,0.08372093023255814,0.08372093023255814,0.055813953488372085,0.07441860465116279,0.09767441860465116,0.11627906976744184,0.12093023255813952,0.06976744186046513,0.04186046511627907,0.04186046511627907,0.055813953488372085,0.06976744186046513,0.04651162790697674,0.4674523502745375,-0.5369266044764316,-0.501815285051543,-0.44050808144810905,-0.5205871248465578,0.5304846750212543,0.26409642304804115,-0.3942606144568118,-0.27787498053724224,-0.4106270175506672,0.4673846189617596,0.12528926031544904,-0.4365588832272252,-0.3995064753305676,-0.3061413099950683,-0.6692354864129889,0.2999406465508752,-0.2380866861660134,-0.22011200781783438,-0.3774875414345405,0.7383280018776514,0.39186453129315746,-0.4436797539407332,-0.3931931336075314,-0.5035976946662436,0.43958278799767514,0.2640121941336228,-0.43864844911269424,-0.42785023141224293,-0.5173372899269109,0.6221476795307591,0.361301674872062,-0.3400956759813339,-0.3182447728597018,-0.4029029817424447,0.506070987336377,0.35281956139171416,-0.42188695189069425,-0.4646228684231115,-0.6161091129781809,0.4850757779502539,0.2638000863479329,1.0,1.0,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,0.4334665736620157,0.5695003174466893,0.5753381263288984,-0.6725558188634007,0.7385583634814242,0.5690248792929505,0.6173023446333571,0.5743586532029856,0.47211690190738237,-0.1993145435316114,-0.037030903214262986,-0.48835760943932466,0.3193008130509926,-0.028794527923681763,-0.06710268267508121,0.10356098099774186,-0.027180856352075365,-0.32472886960514175
141,0.3943930344556497,0.004545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.03636363636363636,0.06136363636363636,0.12045454545454545,0.05,0.011363636363636364,0.01590909090909091,0.04318181818181818,0.045454545454545456,0.025,0.031818181818181815,0.04772727272727273,0.0659090909090909,0.16363636363636366,0.175,0.07272727272727272,0.020454545454545454,0.6215008705077293,1.3572929764601274,-0.27440925043407305,-0.18794477475710294,-0.26543236168191536,0.5304846750212543,0.26409642304804115,-0.01959713369560842,0.07032411133828075,-0.08507493497824388,0.5653191860653982,0.30910143507808263,-0.2705929990892043,-0.24360841859980445,-0.38039571624948587,0.9009739217039374,0.4867135947322194,-0.012917469143049694,-0.016397085510513967,-0.20578659958206927,0.7734621870077437,0.43919313398522447,1.6226538814785914,1.5529929271611136,1.4618855724584423,0.43958278799767514,0.2640121941336228,0.0037585342557200276,-0.0588194876044246,-0.15898556934935848,0.6221476795307591,0.361301674872062,0.4251880706161268,0.46710140317088833,0.39503500896792815,0.506070987336377,0.35281956139171416,0.7055741265131743,0.6567318238445617,0.5347714253634198,0.4850757779502539,0.2638000863479329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.759537263115412,0.5553877685417002,0.6089407467400064,0.877792699677563,0.7463800378745636,0.5440412861099079,0.6901025798220629,0.5563303973601588,0.5971133902579611,0.10163736164774018,0.3771720031003101,0.26646606114617294,0.523595965017362,1.1276471479636219,0.4582539451276202,0.6467217500145065,0.8015496230505634,1.3687122619678878
142,1.3986349510139509,0.09457579972183587,0.016689847009735744,0.0,0.0,0.0,0.0,0.0,0.0,0.011126564673157162,0.054242002781641166,0.0458970792767733,0.0611961057023644,0.06258692628650904,0.054242002781641166,0.07788595271210014,0.07232267037552156,0.11821974965229486,0.0584144645340751,0.04450625869262865,0.1043115438108484,0.0152990264255911,0.006954102920723227,0.04172461752433936,0.05980528511821975,0.6022448054785804,0.26093606462536845,3.060879257288821,1.6220922565284408,1.563176774331355,0.5304846750212543,0.26409642304804115,2.8706640036051034,2.0667481809363273,1.7815009083260875,0.5653191860653982,0.30910143507808263,1.409811577808257,1.456280007676016,1.1232560104024722,0.9009739217039374,0.4867135947322194,2.335275794096429,1.957367389858992,1.457799040475457,0.7734621870077437,0.43919313398522447,0.059657926481922745,0.03972445259380067,-0.06638755896798068,0.43958278799767514,0.2640121941336228,1.633678999297246,1.7472316360643019,1.5948019902983974,0.6221476795307591,0.361301674872062,-0.13138192690929915,-0.07041348220010087,-0.15109809857156434,0.506070987336377,0.35281956139171416,1.4796518818352333,1.5827419517612789,1.4851638764543287,0.4850757779502539,0.2638000863479329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6330855808014795,0.46129799229705315,0.45844692609014376,0.8189874225329195,0.7320649083857564,0.35853756432432377,0.5603848213873571,0.403048044529245,0.41890308770683565,1.9516069581794164,1.8736752630448403,1.5711530944757288,1.5563099901208164,0.36014428377232127,1.459246411578626,0.2826817351829063,1.1867063845829169,0.766171571113095
143,-0.3110959105100385,0.12704918032786885,0.06557377049180327,0.004098360655737704,0.0,0.0,0.0,0.0,0.004098360655737704,0.008196721311475409,0.04918032786885247,0.06147540983606557,0.036885245901639344,0.004098360655737704,0.008196721311475409,0.04508196721311476,0.10655737704918032,0.09836065573770493,0.04508196721311476,0.024590163934426236,0.06147540983606557,0.07377049180327869,0.05327868852459016,0.0778688524590164,0.04508196721311476,0.6215008705077293,1.149423166448724,-0.5776172965906997,-0.44050808144810905,-0.5205871248465578,0.5304846750212543,0.26409642304804115,0.08744957509330684,-0.10687329128876474,-0.25074734710584723,0.5653191860653982,0.30910143507808263,-0.20835579253744652,-0.15216821224810695,-0.29951145229378096,0.9009739217039374,0.4867135947322194,-0.3185042636742147,-0.28395911110823097,-0.43130101589850306,0.7734621870077437,0.43919313398522447,-0.2052566421615804,-0.21676172953625245,-0.32541690327754397,0.43958278799767514,0.2640121941336228,-0.36879471489662885,-0.3545328650928089,-0.4461415838519005,0.6221476795307591,0.361301674872062,-0.29371484285421506,-0.32121956898102993,-0.40592547413149926,0.506070987336377,0.35281956139171416,-0.33774806544264435,-0.36484518560092677,-0.5137042324237038,0.4850757779502539,0.2638000863479329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5903931990723109,0.45149165200546765,0.5183606631625142,0.7023697375249474,0.6440409480637488,0.40044314690240956,0.32654699487177963,0.48548865307363054,0.4730080835175279,-0.32130387481648837,0.46972671873666105,0.367098176592812,0.24399051498462584,0.17120079249110506,0.035705653051706865,0.1463568497709827,0.05490505945859007,1.277860669243837
