id,uploadSum,0to1,1to2,2to3,3to4,4to5,5to6,6to7,7to8,8to9,9to10,10to11,11to12,12to13,13to14,14to15,15to16,16to17,17to18,18to19,19to20,20to21,21to22,22to23,23to24,0to1rate,1to2rate,2to3rate,3to4rate,4to5rate,5to6rate,6to7rate,7to8rate,8to9rate,9to10rate,10to11rate,11to12rate,12to13rate,13to14rate,14to15rate,15to16rate,16to17rate,17to18rate,18to19rate,19to20rate,20to21rate,21to22rate,22to23rate,23to24rate
73,243,1,0,0,0,0,0,0,0,0,0,31,45,13,7,7,20,21,0,6,13,20,24,19,16,0.00411522633744856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12757201646090535,0.18518518518518517,0.053497942386831275,0.02880658436213992,0.02880658436213992,0.0823045267489712,0.08641975308641975,0.0,0.024691358024691357,0.053497942386831275,0.0823045267489712,0.09876543209876543,0.07818930041152264,0.06584362139917696
74,610,1,0,0,0,0,0,0,0,0,32,91,38,22,7,17,45,27,93,4,101,31,64,28,9,0.001639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05245901639344262,0.14918032786885246,0.06229508196721312,0.036065573770491806,0.011475409836065573,0.027868852459016394,0.07377049180327869,0.04426229508196721,0.15245901639344261,0.006557377049180328,0.16557377049180327,0.05081967213114754,0.10491803278688525,0.04590163934426229,0.014754098360655738
75,210,7,15,10,0,0,0,0,0,0,0,8,12,14,11,14,20,20,23,3,17,4,14,11,7,0.03333333333333333,0.07142857142857142,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380952380952381,0.05714285714285714,0.06666666666666667,0.05238095238095238,0.06666666666666667,0.09523809523809523,0.09523809523809523,0.10952380952380952,0.014285714285714285,0.08095238095238096,0.01904761904761905,0.06666666666666667,0.05238095238095238,0.03333333333333333
76,213,1,0,0,0,0,0,0,0,0,1,17,25,19,29,18,12,20,13,12,27,9,2,3,5,0.004694835680751174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004694835680751174,0.07981220657276995,0.11737089201877934,0.0892018779342723,0.13615023474178403,0.08450704225352113,0.056338028169014086,0.09389671361502347,0.06103286384976526,0.056338028169014086,0.1267605633802817,0.04225352112676056,0.009389671361502348,0.014084507042253521,0.023474178403755867
77,257,0,0,0,0,0,0,0,0,0,6,27,16,15,10,7,11,38,28,25,29,27,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023346303501945526,0.10505836575875487,0.0622568093385214,0.058365758754863814,0.038910505836575876,0.027237354085603113,0.042801556420233464,0.14785992217898833,0.10894941634241245,0.09727626459143969,0.11284046692607004,0.10505836575875487,0.0622568093385214,0.007782101167315175,0.0
78,322,0,2,3,0,0,0,0,1,13,25,23,15,13,5,14,14,26,46,28,19,15,23,13,24,0.0,0.006211180124223602,0.009316770186335404,0.0,0.0,0.0,0.0,0.003105590062111801,0.040372670807453416,0.07763975155279502,0.07142857142857142,0.046583850931677016,0.040372670807453416,0.015527950310559006,0.043478260869565216,0.043478260869565216,0.08074534161490683,0.14285714285714285,0.08695652173913043,0.059006211180124224,0.046583850931677016,0.07142857142857142,0.040372670807453416,0.07453416149068323
79,73,0,0,0,0,0,0,0,0,0,5,3,17,5,10,9,1,1,1,2,2,0,4,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0684931506849315,0.0410958904109589,0.2328767123287671,0.0684931506849315,0.136986301369863,0.1232876712328767,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0273972602739726,0.0,0.0547945205479452,0.1780821917808219,0.0
80,334,1,0,0,0,0,0,0,0,7,4,24,14,13,24,29,30,53,28,32,11,28,13,9,14,0.0029940119760479044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020958083832335328,0.011976047904191617,0.0718562874251497,0.041916167664670656,0.038922155688622756,0.0718562874251497,0.08682634730538923,0.08982035928143713,0.15868263473053892,0.08383233532934131,0.09580838323353294,0.03293413173652695,0.08383233532934131,0.038922155688622756,0.02694610778443114,0.041916167664670656
81,103,0,0,0,0,0,0,0,0,3,3,9,0,2,3,13,5,1,4,19,7,16,13,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02912621359223301,0.02912621359223301,0.08737864077669903,0.0,0.019417475728155338,0.02912621359223301,0.1262135922330097,0.04854368932038835,0.009708737864077669,0.038834951456310676,0.18446601941747573,0.06796116504854369,0.1553398058252427,0.1262135922330097,0.02912621359223301,0.019417475728155338
82,86,0,0,0,0,0,0,0,1,0,1,16,9,2,7,7,5,7,3,8,6,5,5,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.011627906976744186,0.18604651162790697,0.10465116279069768,0.023255813953488372,0.08139534883720931,0.08139534883720931,0.05813953488372093,0.08139534883720931,0.03488372093023256,0.09302325581395349,0.06976744186046512,0.05813953488372093,0.05813953488372093,0.03488372093023256,0.011627906976744186
83,730,48,18,2,0,0,0,0,0,0,0,27,65,22,11,9,34,54,32,79,93,62,16,91,67,0.06575342465753424,0.024657534246575342,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036986301369863014,0.08904109589041095,0.030136986301369864,0.015068493150684932,0.012328767123287671,0.04657534246575343,0.07397260273972603,0.043835616438356165,0.10821917808219178,0.1273972602739726,0.08493150684931507,0.021917808219178082,0.12465753424657534,0.09178082191780822
84,957,4,0,0,0,0,0,0,0,0,2,3,20,19,23,17,40,74,83,65,0,18,143,199,247,0.0041797283176593526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020898641588296763,0.003134796238244514,0.02089864158829676,0.019853709508881923,0.024033437826541274,0.017763845350052248,0.04179728317659352,0.07732497387669801,0.08672936259143156,0.06792058516196448,0.0,0.018808777429467086,0.14942528735632185,0.20794148380355276,0.258098223615465
85,696,0,0,0,0,0,0,0,0,9,148,94,73,46,126,19,12,95,55,11,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01293103448275862,0.21264367816091953,0.13505747126436782,0.10488505747126436,0.06609195402298851,0.1810344827586207,0.027298850574712645,0.017241379310344827,0.13649425287356323,0.07902298850574713,0.015804597701149427,0.011494252873563218,0.0,0.0,0.0,0.0
86,208,0,0,0,0,0,0,0,0,0,3,8,11,20,14,13,17,23,28,17,15,22,14,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014423076923076924,0.038461538461538464,0.052884615384615384,0.09615384615384616,0.0673076923076923,0.0625,0.08173076923076923,0.11057692307692307,0.1346153846153846,0.08173076923076923,0.07211538461538461,0.10576923076923077,0.0673076923076923,0.014423076923076924,0.0
87,696,0,0,0,0,0,0,0,0,10,55,33,41,36,15,22,21,23,69,83,59,61,43,51,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014367816091954023,0.07902298850574713,0.04741379310344827,0.05890804597701149,0.05172413793103448,0.021551724137931036,0.031609195402298854,0.03017241379310345,0.033045977011494254,0.09913793103448276,0.11925287356321838,0.08477011494252873,0.08764367816091954,0.0617816091954023,0.07327586206896551,0.10632183908045977
88,446,0,0,0,0,0,0,0,0,10,1,19,49,17,6,1,4,13,82,87,18,42,85,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02242152466367713,0.002242152466367713,0.042600896860986545,0.10986547085201794,0.03811659192825112,0.013452914798206279,0.002242152466367713,0.008968609865470852,0.02914798206278027,0.18385650224215247,0.19506726457399104,0.04035874439461883,0.09417040358744394,0.1905829596412556,0.026905829596412557,0.0
89,931,63,52,0,0,0,0,0,0,4,5,42,86,35,0,13,6,14,15,15,127,69,178,94,113,0.06766917293233082,0.055853920515574654,0.0,0.0,0.0,0.0,0.0,0.0,0.004296455424274973,0.0053705692803437165,0.045112781954887216,0.09237379162191192,0.03759398496240601,0.0,0.013963480128893663,0.00644468313641246,0.015037593984962405,0.01611170784103115,0.01611170784103115,0.1364124597207304,0.07411385606874328,0.19119226638023631,0.10096670247046187,0.12137486573576799
90,177,4,5,4,0,0,0,0,0,1,1,4,9,27,12,4,14,15,14,15,7,6,11,16,8,0.022598870056497175,0.02824858757062147,0.022598870056497175,0.0,0.0,0.0,0.0,0.0,0.005649717514124294,0.005649717514124294,0.022598870056497175,0.05084745762711865,0.15254237288135594,0.06779661016949153,0.022598870056497175,0.07909604519774012,0.0847457627118644,0.07909604519774012,0.0847457627118644,0.03954802259887006,0.03389830508474576,0.062146892655367235,0.0903954802259887,0.04519774011299435
91,213,2,0,0,0,0,0,0,0,0,0,0,0,0,8,11,12,17,12,6,12,29,70,28,6,0.009389671361502348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03755868544600939,0.051643192488262914,0.056338028169014086,0.07981220657276995,0.056338028169014086,0.028169014084507043,0.056338028169014086,0.13615023474178403,0.3286384976525822,0.13145539906103287,0.028169014084507043
92,1030,0,0,0,0,0,0,0,0,0,1,61,67,173,101,28,32,57,96,119,38,17,36,139,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000970873786407767,0.059223300970873784,0.06504854368932039,0.1679611650485437,0.09805825242718447,0.027184466019417475,0.031067961165048542,0.05533980582524272,0.09320388349514563,0.11553398058252427,0.036893203883495145,0.01650485436893204,0.03495145631067961,0.13495145631067962,0.06310679611650485
93,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,15,17,8,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.17857142857142858,0.26785714285714285,0.30357142857142855,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0
94,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,8,3,2,3,1,3,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.175,0.2,0.075,0.05,0.075,0.025,0.075
95,228,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,12,18,24,8,17,59,61,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043859649122807015,0.008771929824561403,0.0,0.0,0.05263157894736842,0.07894736842105263,0.10526315789473684,0.03508771929824561,0.07456140350877193,0.25877192982456143,0.2675438596491228,0.10964912280701754,0.0043859649122807015
96,1242,0,0,0,0,0,0,0,0,32,82,95,170,47,18,64,88,165,109,44,32,118,73,82,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02576489533011272,0.06602254428341385,0.07648953301127215,0.13687600644122383,0.03784219001610306,0.014492753623188406,0.05152979066022544,0.07085346215780998,0.13285024154589373,0.08776167471819646,0.03542673107890499,0.02576489533011272,0.09500805152979067,0.05877616747181964,0.06602254428341385,0.018518518518518517
97,206,1,0,0,0,0,0,0,0,0,3,10,21,29,22,12,15,18,14,23,17,9,6,3,3,0.0048543689320388345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014563106796116505,0.04854368932038835,0.10194174757281553,0.1407766990291262,0.10679611650485436,0.05825242718446602,0.07281553398058252,0.08737864077669903,0.06796116504854369,0.11165048543689321,0.0825242718446602,0.043689320388349516,0.02912621359223301,0.014563106796116505,0.014563106796116505
98,262,5,0,0,0,0,0,0,0,0,9,20,24,11,6,4,13,16,25,15,24,31,26,29,4,0.019083969465648856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03435114503816794,0.07633587786259542,0.0916030534351145,0.04198473282442748,0.022900763358778626,0.015267175572519083,0.04961832061068702,0.061068702290076333,0.09541984732824428,0.05725190839694656,0.0916030534351145,0.1183206106870229,0.09923664122137404,0.11068702290076336,0.015267175572519083
99,2091,122,11,0,0,0,0,0,0,0,22,143,105,34,48,132,136,227,110,63,67,198,168,245,260,0.05834528933524629,0.0052606408417025345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010521281683405069,0.06838833094213295,0.05021520803443329,0.016260162601626018,0.02295552367288379,0.06312769010043041,0.06504065040650407,0.10856049736967958,0.052606408417025345,0.03012912482065997,0.03204208512673362,0.09469153515064563,0.08034433285509325,0.117168818747011,0.12434241989478718
100,218,19,3,1,0,0,0,0,0,0,0,0,1,2,0,0,6,8,23,14,3,20,45,32,41,0.0871559633027523,0.013761467889908258,0.0045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045871559633027525,0.009174311926605505,0.0,0.0,0.027522935779816515,0.03669724770642202,0.10550458715596331,0.06422018348623854,0.013761467889908258,0.09174311926605505,0.20642201834862386,0.14678899082568808,0.18807339449541285
101,227,1,0,0,0,0,0,0,0,11,23,12,16,3,8,2,16,10,8,13,19,13,13,38,21,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048458149779735685,0.1013215859030837,0.05286343612334802,0.07048458149779736,0.013215859030837005,0.03524229074889868,0.00881057268722467,0.07048458149779736,0.04405286343612335,0.03524229074889868,0.05726872246696035,0.08370044052863436,0.05726872246696035,0.05726872246696035,0.16740088105726872,0.09251101321585903
102,153,2,0,0,0,0,0,0,0,0,0,0,6,5,5,1,13,10,7,8,27,20,19,24,6,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.032679738562091505,0.032679738562091505,0.006535947712418301,0.08496732026143791,0.06535947712418301,0.0457516339869281,0.05228758169934641,0.17647058823529413,0.13071895424836602,0.12418300653594772,0.1568627450980392,0.0392156862745098
103,232,8,0,0,0,0,0,0,0,0,3,1,4,4,3,1,0,7,7,11,26,64,37,34,22,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01293103448275862,0.004310344827586207,0.017241379310344827,0.017241379310344827,0.01293103448275862,0.004310344827586207,0.0,0.03017241379310345,0.03017241379310345,0.04741379310344827,0.11206896551724138,0.27586206896551724,0.15948275862068967,0.14655172413793102,0.09482758620689655
104,579,3,0,0,0,0,0,0,0,23,61,55,48,3,0,28,76,28,51,27,41,77,19,12,27,0.0051813471502590676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039723661485319514,0.10535405872193437,0.09499136442141623,0.08290155440414508,0.0051813471502590676,0.0,0.04835924006908463,0.13126079447322972,0.04835924006908463,0.08808290155440414,0.046632124352331605,0.07081174438687392,0.13298791018998274,0.03281519861830743,0.02072538860103627,0.046632124352331605
105,428,2,0,0,0,0,0,0,0,0,37,26,10,5,9,24,52,22,18,11,30,67,58,37,20,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08644859813084112,0.06074766355140187,0.02336448598130841,0.011682242990654205,0.02102803738317757,0.056074766355140186,0.12149532710280374,0.0514018691588785,0.04205607476635514,0.02570093457943925,0.07009345794392523,0.15654205607476634,0.13551401869158877,0.08644859813084112,0.04672897196261682
106,207,8,7,0,0,0,0,0,0,3,23,10,18,12,16,5,5,7,11,17,15,11,9,20,10,0.03864734299516908,0.033816425120772944,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.1111111111111111,0.04830917874396135,0.08695652173913043,0.057971014492753624,0.07729468599033816,0.024154589371980676,0.024154589371980676,0.033816425120772944,0.05314009661835749,0.0821256038647343,0.07246376811594203,0.05314009661835749,0.043478260869565216,0.0966183574879227,0.04830917874396135
107,250,0,0,0,0,0,0,0,0,0,1,3,14,13,6,4,4,12,10,59,32,41,34,12,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.012,0.056,0.052,0.024,0.016,0.016,0.048,0.04,0.236,0.128,0.164,0.136,0.048,0.02
108,38,0,0,0,0,0,0,0,0,7,0,0,4,4,8,7,3,1,1,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18421052631578946,0.0,0.0,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.18421052631578946,0.07894736842105263,0.02631578947368421,0.02631578947368421,0.0,0.0,0.0,0.0,0.07894736842105263,0.0
109,244,35,28,14,8,5,8,4,5,6,12,6,6,7,0,0,0,3,10,10,19,21,12,5,20,0.14344262295081966,0.11475409836065574,0.05737704918032787,0.03278688524590164,0.020491803278688523,0.03278688524590164,0.01639344262295082,0.020491803278688523,0.02459016393442623,0.04918032786885246,0.02459016393442623,0.02459016393442623,0.028688524590163935,0.0,0.0,0.0,0.012295081967213115,0.040983606557377046,0.040983606557377046,0.0778688524590164,0.0860655737704918,0.04918032786885246,0.020491803278688523,0.08196721311475409
110,761,0,0,0,0,0,0,0,0,10,50,59,33,6,0,8,31,164,51,22,98,154,23,43,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013140604467805518,0.0657030223390276,0.07752956636005257,0.04336399474375821,0.00788436268068331,0.0,0.010512483574244415,0.040735873850197106,0.21550591327201052,0.06701708278580815,0.02890932982917214,0.1287779237844941,0.202365308804205,0.030223390275952694,0.056504599211563734,0.011826544021024968
111,218,3,0,0,0,0,0,0,0,2,27,16,11,0,0,6,9,14,6,14,19,31,25,23,12,0.013761467889908258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.12385321100917432,0.07339449541284404,0.05045871559633028,0.0,0.0,0.027522935779816515,0.04128440366972477,0.06422018348623854,0.027522935779816515,0.06422018348623854,0.0871559633027523,0.14220183486238533,0.11467889908256881,0.10550458715596331,0.05504587155963303
112,141,1,0,0,0,0,0,0,0,0,2,2,3,4,9,3,15,11,3,0,5,16,22,19,26,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014184397163120567,0.014184397163120567,0.02127659574468085,0.028368794326241134,0.06382978723404255,0.02127659574468085,0.10638297872340426,0.07801418439716312,0.02127659574468085,0.0,0.03546099290780142,0.11347517730496454,0.15602836879432624,0.1347517730496454,0.18439716312056736
113,239,1,0,0,0,0,0,0,0,3,18,16,9,7,8,12,8,23,6,9,27,37,20,27,8,0.0041841004184100415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012552301255230125,0.07531380753138076,0.06694560669456066,0.03765690376569038,0.029288702928870293,0.03347280334728033,0.0502092050209205,0.03347280334728033,0.09623430962343096,0.02510460251046025,0.03765690376569038,0.11297071129707113,0.15481171548117154,0.08368200836820083,0.11297071129707113,0.03347280334728033
114,257,0,0,0,0,0,0,0,0,2,6,15,15,13,19,24,29,22,19,6,13,32,17,19,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007782101167315175,0.023346303501945526,0.058365758754863814,0.058365758754863814,0.05058365758754864,0.07392996108949416,0.0933852140077821,0.11284046692607004,0.08560311284046693,0.07392996108949416,0.023346303501945526,0.05058365758754864,0.1245136186770428,0.06614785992217899,0.07392996108949416,0.023346303501945526
115,221,0,0,0,0,0,0,0,0,8,11,20,21,9,11,2,6,23,21,20,24,28,7,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03619909502262444,0.049773755656108594,0.09049773755656108,0.09502262443438914,0.04072398190045249,0.049773755656108594,0.00904977375565611,0.027149321266968326,0.10407239819004525,0.09502262443438914,0.09049773755656108,0.1085972850678733,0.12669683257918551,0.03167420814479638,0.04524886877828054,0.0
116,199,3,0,0,0,0,0,0,0,2,6,5,23,12,25,8,14,23,22,22,19,9,1,2,3,0.01507537688442211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010050251256281407,0.03015075376884422,0.02512562814070352,0.11557788944723618,0.06030150753768844,0.12562814070351758,0.04020100502512563,0.07035175879396985,0.11557788944723618,0.11055276381909548,0.11055276381909548,0.09547738693467336,0.04522613065326633,0.005025125628140704,0.010050251256281407,0.01507537688442211
117,238,0,0,0,0,0,0,0,0,4,4,11,15,4,15,43,20,25,26,26,17,11,5,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01680672268907563,0.01680672268907563,0.046218487394957986,0.06302521008403361,0.01680672268907563,0.06302521008403361,0.18067226890756302,0.08403361344537816,0.10504201680672269,0.1092436974789916,0.1092436974789916,0.07142857142857142,0.046218487394957986,0.02100840336134454,0.04201680672268908,0.008403361344537815
118,63,0,0,0,0,0,0,0,0,0,1,0,6,0,2,3,7,4,3,20,6,4,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.09523809523809523,0.0,0.031746031746031744,0.047619047619047616,0.1111111111111111,0.06349206349206349,0.047619047619047616,0.31746031746031744,0.09523809523809523,0.06349206349206349,0.07936507936507936,0.031746031746031744,0.0
119,235,40,42,7,0,0,0,0,0,0,5,8,10,16,4,2,2,2,7,6,2,0,5,37,40,0.1702127659574468,0.17872340425531916,0.029787234042553193,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.03404255319148936,0.0425531914893617,0.06808510638297872,0.01702127659574468,0.00851063829787234,0.00851063829787234,0.00851063829787234,0.029787234042553193,0.02553191489361702,0.00851063829787234,0.0,0.02127659574468085,0.1574468085106383,0.1702127659574468
120,223,16,0,0,0,0,0,0,0,1,2,2,7,14,7,5,10,16,22,16,13,15,34,27,16,0.07174887892376682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.008968609865470852,0.008968609865470852,0.03139013452914798,0.06278026905829596,0.03139013452914798,0.02242152466367713,0.04484304932735426,0.07174887892376682,0.09865470852017937,0.07174887892376682,0.05829596412556054,0.06726457399103139,0.15246636771300448,0.1210762331838565,0.07174887892376682
121,93,9,6,3,0,0,0,0,0,0,0,2,4,0,1,3,7,4,4,4,4,5,11,13,13,0.0967741935483871,0.06451612903225806,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021505376344086023,0.043010752688172046,0.0,0.010752688172043012,0.03225806451612903,0.07526881720430108,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.053763440860215055,0.11827956989247312,0.13978494623655913,0.13978494623655913
122,180,18,2,0,0,0,0,0,0,0,2,6,11,17,2,3,1,6,14,19,23,18,7,15,16,0.1,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.03333333333333333,0.06111111111111111,0.09444444444444444,0.011111111111111112,0.016666666666666666,0.005555555555555556,0.03333333333333333,0.07777777777777778,0.10555555555555556,0.12777777777777777,0.1,0.03888888888888889,0.08333333333333333,0.08888888888888889
123,204,0,0,0,0,0,0,0,0,0,0,23,40,2,2,14,25,19,11,3,8,11,24,16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11274509803921569,0.19607843137254902,0.00980392156862745,0.00980392156862745,0.06862745098039216,0.12254901960784313,0.09313725490196079,0.05392156862745098,0.014705882352941176,0.0392156862745098,0.05392156862745098,0.11764705882352941,0.0784313725490196,0.029411764705882353
124,208,0,0,0,0,0,0,0,0,0,0,9,7,6,16,26,22,20,24,29,22,9,12,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04326923076923077,0.03365384615384615,0.028846153846153848,0.07692307692307693,0.125,0.10576923076923077,0.09615384615384616,0.11538461538461539,0.13942307692307693,0.10576923076923077,0.04326923076923077,0.057692307692307696,0.02403846153846154,0.004807692307692308
125,714,0,0,0,0,0,0,0,0,0,2,10,7,17,16,7,9,12,111,137,87,165,118,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,0.014005602240896359,0.00980392156862745,0.023809523809523808,0.022408963585434174,0.00980392156862745,0.012605042016806723,0.01680672268907563,0.15546218487394958,0.19187675070028012,0.12184873949579832,0.23109243697478993,0.16526610644257703,0.022408963585434174,0.0
126,131,7,7,0,0,0,0,0,0,3,8,7,5,5,6,6,9,6,8,7,11,6,10,14,6,0.05343511450381679,0.05343511450381679,0.0,0.0,0.0,0.0,0.0,0.0,0.022900763358778626,0.061068702290076333,0.05343511450381679,0.03816793893129771,0.03816793893129771,0.04580152671755725,0.04580152671755725,0.06870229007633588,0.04580152671755725,0.061068702290076333,0.05343511450381679,0.08396946564885496,0.04580152671755725,0.07633587786259542,0.10687022900763359,0.04580152671755725
127,536,0,0,0,0,0,0,0,0,0,23,26,12,6,7,33,58,103,53,47,58,56,45,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04291044776119403,0.048507462686567165,0.022388059701492536,0.011194029850746268,0.013059701492537313,0.061567164179104475,0.10820895522388059,0.1921641791044776,0.09888059701492537,0.08768656716417911,0.10820895522388059,0.1044776119402985,0.08395522388059702,0.016791044776119403,0.0
128,328,73,7,0,0,0,0,0,0,0,0,7,18,29,11,5,21,25,38,26,10,14,12,12,20,0.2225609756097561,0.021341463414634148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021341463414634148,0.054878048780487805,0.08841463414634146,0.03353658536585366,0.01524390243902439,0.06402439024390244,0.07621951219512195,0.11585365853658537,0.07926829268292683,0.03048780487804878,0.042682926829268296,0.036585365853658534,0.036585365853658534,0.06097560975609756
129,127,7,7,5,2,0,0,0,0,0,5,5,5,5,2,0,2,5,15,2,0,14,15,19,12,0.05511811023622047,0.05511811023622047,0.03937007874015748,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.03937007874015748,0.03937007874015748,0.03937007874015748,0.03937007874015748,0.015748031496062992,0.0,0.015748031496062992,0.03937007874015748,0.11811023622047244,0.015748031496062992,0.0,0.11023622047244094,0.11811023622047244,0.14960629921259844,0.09448818897637795
130,307,20,9,0,0,0,0,0,0,0,24,24,24,9,11,3,0,18,15,4,13,22,29,42,40,0.06514657980456026,0.029315960912052116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0781758957654723,0.0781758957654723,0.0781758957654723,0.029315960912052116,0.035830618892508145,0.009771986970684038,0.0,0.05863192182410423,0.048859934853420196,0.013029315960912053,0.04234527687296417,0.07166123778501629,0.09446254071661238,0.13680781758957655,0.13029315960912052
131,173,4,0,0,0,0,0,0,0,0,4,11,30,8,5,6,13,3,3,8,1,9,7,22,39,0.023121387283236993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023121387283236993,0.06358381502890173,0.17341040462427745,0.046242774566473986,0.028901734104046242,0.03468208092485549,0.07514450867052024,0.017341040462427744,0.017341040462427744,0.046242774566473986,0.005780346820809248,0.05202312138728324,0.04046242774566474,0.12716763005780346,0.2254335260115607
132,218,1,0,0,0,0,0,0,0,0,0,4,18,8,9,9,4,16,20,19,23,40,33,12,2,0.0045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01834862385321101,0.08256880733944955,0.03669724770642202,0.04128440366972477,0.04128440366972477,0.01834862385321101,0.07339449541284404,0.09174311926605505,0.0871559633027523,0.10550458715596331,0.1834862385321101,0.15137614678899083,0.05504587155963303,0.009174311926605505
133,517,0,5,8,0,0,0,0,0,0,3,41,52,79,21,59,35,17,69,46,23,27,20,8,4,0.0,0.009671179883945842,0.015473887814313346,0.0,0.0,0.0,0.0,0.0,0.0,0.005802707930367505,0.07930367504835589,0.10058027079303675,0.1528046421663443,0.04061895551257253,0.11411992263056092,0.06769825918762089,0.03288201160541586,0.13346228239845262,0.08897485493230174,0.04448742746615087,0.05222437137330754,0.03868471953578337,0.015473887814313346,0.007736943907156673
